Electric/Acoustic,Distorted/Clear,Many Instruments/Few Instruments,Loud/Soft,Heavy/Light,High pitch/Low pitch,Wide pitch variation/Narrow pitch variation,Punchy/Smooth,Harmonious/Disharmonious,Clear melody/No melody,Repetitive/Non-repetitive,Complex rhythm/Simple rhythm,Fast tempo/Slow tempo,Dense/Sparse,Strong beat/Weak beat,prolific_id,stimulus_id
1,5,4,3,4,5,5,3,4,5,3,4,3,4,4,6229ed79f7a1e9108676da48,IBDL15WTewc
3,7,6,6,6,5,6,6,5,6,2,6,3,4,4,5c4592d7f608210001a4b0a8,B3koQlnaEL8
2,2,7,3,2,3,5,3,7,7,1,7,5,5,5,5e5556c0677c1055083ae16f,THOQ7SmlwJc
1,5,3,4,4,5,5,4,5,6,4,3,4,2,3,5c4207e8f35ed30001a737d7,K2JvLAtwVcY
1,5,6,5,6,3,7,2,6,3,1,7,3,7,2,5f47d8f1e974b12169221876,ZaWRrNOseg4
1,6,6,3,5,4,5,3,3,6,2,6,5,5,2,5ce2cadbed552600199dc85c,ZaWRrNOseg4
5,5,5,4,5,4,5,5,3,3,2,4,4,5,4,5c46c60f5aca820001f7d05d,LEmyGcnBMms
3,6,7,7,7,2,6,5,2,3,6,3,3,5,6,597f88ce7b7b850001fa4f3d,8Zc4RGbyQ8g
2,3,5,4,4,4,4,3,3,5,2,6,4,4,2,5ce2cadbed552600199dc85c,KyAoy9PiJEk
3,2,2,3,2,6,5,2,3,2,2,6,3,5,2,5f47d8f1e974b12169221876,EjxILHpT7I8
7,7,7,7,7,3,6,3,2,1,1,7,2,4,2,5c73a9d92dfbdb0001b95375,2-m3SEGs0kM
1,6,7,2,2,7,7,1,5,7,1,7,3,4,2,6229ed79f7a1e9108676da48,ET8_Ee5cQk4
2,3,4,1,1,7,7,1,5,7,5,7,1,1,1,61362316891827226628509d,s6YcdEEF2H4
4,5,5,3,5,3,5,4,3,3,3,5,4,4,5,5c46c60f5aca820001f7d05d,fzl2R57Xsx0
1,3,3,2,3,6,4,3,6,4,2,3,3,3,3,5c4207e8f35ed30001a737d7,Njz2KfUZ36o
3,2,4,2,2,6,4,3,5,4,3,4,5,4,4,6156fe57a77ed18bda735726,8ZKSazAgj7Q
3,2,6,4,4,3,4,4,6,3,3,4,4,4,4,5c46c60f5aca820001f7d05d,n2SA7dZQWyU
1,2,6,2,2,2,3,2,2,2,2,5,3,3,3,5e5556c0677c1055083ae16f,jBIWrAAq-3Q
2,3,5,3,4,3,5,3,6,3,2,3,2,2,3,611bdc0a559f692248bf1c54,txLhZT3RoNk
2,1,1,3,3,1,7,4,6,7,2,2,2,6,5,61362316891827226628509d,jk0uhPvBnaI
6,6,2,3,3,5,2,2,1,2,7,1,3,1,2,597f88ce7b7b850001fa4f3d,q-7SBSxKxKo
1,5,6,4,3,4,4,3,5,6,3,6,4,6,7,6229ed79f7a1e9108676da48,_3GbX2_IaI8
2,4,6,2,4,3,4,3,7,6,3,4,3,3,3,5c4207e8f35ed30001a737d7,wdOfg3UPqzA
5,3,5,3,3,3,5,2,5,3,2,6,3,5,2,5f47d8f1e974b12169221876,pdzliNhlqWI
2,3,5,2,3,4,5,1,5,3,2,3,1,3,2,611bdc0a559f692248bf1c54,gZwHQ9CGyJY
6,5,5,5,6,3,5,2,3,3,1,6,3,6,3,5f47d8f1e974b12169221876,2-m3SEGs0kM
2,6,6,5,6,4,6,6,6,6,1,5,3,4,5,5c4592d7f608210001a4b0a8,Jq4T0dXB_60
5,6,4,3,4,4,4,2,3,5,7,6,4,4,4,5ce2cadbed552600199dc85c,kEszobB-abk
2,6,3,5,5,5,5,6,1,5,7,5,6,3,5,597f88ce7b7b850001fa4f3d,8Dq2peBijDw
2,2,7,3,2,3,5,3,7,7,1,7,5,5,5,5e5556c0677c1055083ae16f,MzsYGbir9i4
2,3,6,5,2,6,6,2,5,3,2,6,3,2,2,5f47d8f1e974b12169221876,lKvRSLtbfrI
3,6,3,3,6,4,5,3,5,6,4,5,2,4,3,5c4207e8f35ed30001a737d7,FYpPMELi0Co
2,6,3,5,5,3,3,3,3,3,2,5,5,5,5,5e5556c0677c1055083ae16f,-a9Jmy2fs3I
2,5,3,3,5,3,5,2,5,3,1,7,3,5,2,5f47d8f1e974b12169221876,vB9IIv6xHBI
1,2,5,2,2,6,4,3,5,7,7,6,6,2,3,5ee91869ec57d2169fca4494,26jBFBmrmr4
3,7,5,5,5,3,3,3,1,1,6,3,3,5,2,597f88ce7b7b850001fa4f3d,vB9IIv6xHBI
3,3,5,6,5,2,6,6,3,5,5,6,5,5,6,5f47d8f1e974b12169221876,e6CJ0qsyJjQ
1,2,6,1,1,3,3,2,6,6,2,6,2,1,2,5c73a9d92dfbdb0001b95375,cYszuGaptkk
3,6,6,5,3,5,6,5,2,2,1,3,3,2,3,5f005223a990f702918306fe,XQ6Cm2sXveU
3,6,4,3,6,3,4,3,4,2,4,5,2,5,3,5c4207e8f35ed30001a737d7,aaHbR1KXwYM
6,6,1,3,3,4,1,5,1,5,6,3,3,2,3,597f88ce7b7b850001fa4f3d,yRUiwRKk6QM
6,6,3,2,6,3,3,2,2,2,5,2,5,2,3,5e5556c0677c1055083ae16f,mPCh3D21qZE
2,2,5,1,1,6,5,1,7,5,2,3,1,1,1,611bdc0a559f692248bf1c54,0EnNkBfhfa0
7,6,6,7,7,1,7,3,2,2,2,5,2,7,7,61362316891827226628509d,9rz8E3s3CUY
5,3,5,6,6,2,6,3,5,2,1,6,3,6,2,5f47d8f1e974b12169221876,K1T7llOr_VQ
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,597f88ce7b7b850001fa4f3d,zabpEcBueg8
1,5,7,3,2,7,7,2,4,6,1,7,3,6,6,6229ed79f7a1e9108676da48,LVmmGDCgDu8
3,5,4,5,6,3,4,3,4,4,4,5,3,6,4,5c4207e8f35ed30001a737d7,NGgyM6U8HQQ
2,2,2,3,3,5,4,3,4,4,4,5,3,3,3,6156fe57a77ed18bda735726,JGR4ryWa8u0
2,3,5,3,2,5,5,2,5,2,1,6,3,3,3,5f47d8f1e974b12169221876,8D5akawtCjg
5,6,2,3,3,4,3,3,5,5,3,3,3,3,3,5f58970c75be84000bd26e43,g0DI5tPiPPM
2,3,5,2,2,5,5,2,3,4,2,6,3,5,2,5ce2cadbed552600199dc85c,EXVVcmoPCbA
3,5,6,6,7,1,7,7,4,3,1,7,5,5,5,5e5556c0677c1055083ae16f,84Q-XLh3fAY
6,6,7,6,6,4,4,6,4,7,6,4,4,7,4,60fcae5006b60b192967e47f,5cthvmrEpJ4
5,5,4,5,5,3,7,3,3,4,1,7,3,7,1,6229ed79f7a1e9108676da48,B4FsikjiUHA
2,3,2,2,2,6,5,2,6,6,6,3,2,2,3,5f58970c75be84000bd26e43,laOxJUcIOdE
1,1,1,1,1,3,4,2,7,6,3,2,4,4,3,5c46c60f5aca820001f7d05d,73s4SGvL1p4
3,4,5,2,3,5,4,1,2,3,1,2,1,3,1,611bdc0a559f692248bf1c54,OxNe4IUIVk4
1,4,5,4,3,5,4,1,5,5,3,3,1,5,3,5ee91869ec57d2169fca4494,Zl-50U1tsBM
6,7,7,6,6,4,4,6,2,5,3,7,3,5,3,5ce2cadbed552600199dc85c,BS9a4CFppMo
2,7,1,1,1,3,1,1,3,1,2,2,1,1,1,5c4592d7f608210001a4b0a8,hNEvIimRhe8
4,7,5,7,7,4,4,7,3,7,7,6,6,5,6,60fcae5006b60b192967e47f,xbTNEkONzCo
3,3,5,5,5,3,5,2,6,3,2,6,3,5,3,5f47d8f1e974b12169221876,VIqv8YRVDuY
4,5,2,3,2,3,5,3,2,2,3,2,2,2,2,5a81d2b6190420000155d995,tRJRP6qUWiA
2,1,6,1,1,5,3,2,5,2,2,5,3,3,3,5e5556c0677c1055083ae16f,SFDQWY3IQ6A
3,6,3,4,6,4,4,3,5,4,4,3,3,3,3,5c4207e8f35ed30001a737d7,VIqv8YRVDuY
6,5,3,3,2,7,6,1,2,2,1,2,3,2,2,5f005223a990f702918306fe,xP4PYl5twno
1,6,7,4,3,2,2,2,3,2,2,5,4,5,3,5c8d4db8c6eef00001bd2510,MUq2VCSi-bs
3,6,2,2,5,4,4,5,5,2,6,4,4,4,3,5c4592d7f608210001a4b0a8,Sk5kM8XiXkk
6,5,2,3,4,3,3,2,5,5,5,2,2,2,2,5f58970c75be84000bd26e43,PowcVq11vCg
3,2,2,6,3,6,6,3,3,5,5,6,3,3,3,5f47d8f1e974b12169221876,cYszuGaptkk
5,6,2,3,5,3,3,2,3,2,3,5,2,3,3,611bdc0a559f692248bf1c54,S6qGevXNPaw
1,1,1,2,5,4,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,ptE7EHKWG50
2,6,5,6,6,3,6,6,4,7,3,7,3,4,3,60fcae5006b60b192967e47f,XcdNtsFiLi4
2,7,4,5,6,4,5,2,3,3,4,5,4,5,3,5c4207e8f35ed30001a737d7,pdzliNhlqWI
2,4,5,2,4,4,5,2,3,3,3,6,3,4,2,5ce2cadbed552600199dc85c,iD1Eac2X6A4
2,3,4,5,5,5,6,6,3,6,3,6,6,3,6,597f88ce7b7b850001fa4f3d,upsuBoJQ6k4
3,3,5,3,3,5,3,3,5,3,2,5,3,3,3,5e5556c0677c1055083ae16f,tNru1d6XMuY
1,6,7,3,5,3,7,2,3,4,1,7,4,4,2,6229ed79f7a1e9108676da48,Y2Skw39jGlQ
1,7,2,3,5,3,6,4,3,3,2,5,3,3,3,5c4592d7f608210001a4b0a8,XG7tiYSHwTo
1,7,5,5,7,1,2,2,4,2,3,3,3,6,5,5ee91869ec57d2169fca4494,VIqv8YRVDuY
5,6,5,6,6,5,4,3,2,2,2,5,3,2,3,5a81d2b6190420000155d995,vFlpklOfoaI
2,4,3,4,4,6,4,3,6,6,4,3,3,2,3,5c4207e8f35ed30001a737d7,Zl-50U1tsBM
3,5,3,2,6,4,5,6,3,5,5,2,2,2,3,60fcae5006b60b192967e47f,tqvV2uFPCfs
6,5,5,5,6,6,7,4,2,3,2,7,3,4,5,611bdc0a559f692248bf1c54,Y2Skw39jGlQ
2,6,6,6,4,3,3,5,4,6,4,3,5,3,5,5c8d4db8c6eef00001bd2510,AB8ud4ogIvo
1,7,2,2,2,3,4,2,5,4,2,3,4,4,2,5c4592d7f608210001a4b0a8,AsBTxUxT8-I
1,3,3,3,5,2,3,3,5,4,4,4,2,6,6,5ee91869ec57d2169fca4494,cYszuGaptkk
3,4,5,3,4,5,4,3,4,4,1,4,3,2,4,6156fe57a77ed18bda735726,RKhuCkwN-HQ
2,5,5,2,3,2,3,3,5,5,1,5,3,3,3,5e5556c0677c1055083ae16f,fzr246eEV-E
5,6,3,5,3,2,3,3,2,2,4,3,2,2,3,5f58970c75be84000bd26e43,r8WRpcfMZ8I
6,7,7,6,6,2,6,3,1,1,1,6,3,5,3,597f88ce7b7b850001fa4f3d,wdLUxu_OJh4
4,3,3,2,4,4,4,2,3,5,3,6,2,3,2,5ce2cadbed552600199dc85c,cYszuGaptkk
2,2,5,5,3,5,4,3,5,4,3,5,3,3,3,5e5556c0677c1055083ae16f,cYszuGaptkk
5,7,6,2,2,6,6,1,4,7,5,6,2,2,5,61362316891827226628509d,Sk5kM8XiXkk
2,5,2,3,2,6,2,2,3,3,3,5,3,2,3,5f58970c75be84000bd26e43,95mk--0FTEw
6,6,6,5,6,4,7,3,3,3,2,5,2,4,5,611bdc0a559f692248bf1c54,VhOKmLf9JY8
1,1,1,1,1,7,6,3,7,3,1,6,4,1,2,61362316891827226628509d,WXom9NTISb8
2,7,6,6,7,2,3,7,1,1,3,3,6,3,5,5f005223a990f702918306fe,flaRc0J0BwM
6,6,7,7,7,2,4,6,3,2,3,6,2,6,6,60fcae5006b60b192967e47f,fD6rEoh-tPo
4,6,2,5,4,6,5,3,6,7,7,6,3,2,6,61362316891827226628509d,SGDKdsICiPE
5,6,6,6,6,3,5,5,3,3,2,6,5,5,4,5e5556c0677c1055083ae16f,2-m3SEGs0kM
3,3,2,2,4,1,6,2,3,2,2,3,2,3,2,5f005223a990f702918306fe,htMLdB-qYr0
6,6,2,3,3,3,4,3,3,6,4,3,2,3,6,5f58970c75be84000bd26e43,D9qcmuxI4EI
3,6,6,6,6,2,5,3,3,3,3,2,5,3,3,597f88ce7b7b850001fa4f3d,htMLdB-qYr0
3,4,3,5,4,5,5,2,6,7,5,6,6,5,5,60fcae5006b60b192967e47f,Bqw_nmsQQy4
1,5,7,5,3,6,7,4,5,6,2,6,4,3,7,6229ed79f7a1e9108676da48,HO-GyyhtDnA
4,1,4,6,5,5,4,3,4,5,1,5,2,4,5,58f4a7947b2e410001c2edde,Z8klTI0cAiA
3,7,6,6,6,4,5,7,1,1,1,5,4,3,3,5a81d2b6190420000155d995,KEEFbsGQueI
4,4,4,4,4,4,4,4,4,7,7,4,4,4,4,5c4592d7f608210001a4b0a8,9h4cr4C1rhc
4,5,5,6,6,3,5,6,3,6,3,6,6,6,6,597f88ce7b7b850001fa4f3d,B3O1NwkOOe4
6,6,6,3,6,4,3,3,3,2,2,6,3,5,3,5f58970c75be84000bd26e43,B3O1NwkOOe4
1,2,6,1,3,3,6,1,4,7,1,6,2,2,1,5c4592d7f608210001a4b0a8,9IDLZyqx-60
3,6,2,2,2,6,4,2,6,5,5,3,3,2,3,5f58970c75be84000bd26e43,KfDNYin9fDA
7,7,7,3,4,5,4,3,3,3,2,6,4,4,2,5c46c60f5aca820001f7d05d,JU2XXwkCav4
2,2,2,2,5,1,5,2,2,3,2,6,1,3,2,597f88ce7b7b850001fa4f3d,4Hl1wINuquM
4,3,5,3,4,5,5,4,4,7,1,6,2,4,4,58f4a7947b2e410001c2edde,9IDLZyqx-60
6,1,1,1,1,7,3,1,6,1,7,2,2,2,1,61362316891827226628509d,TjHHKNWKMPE
6,6,5,5,6,2,6,3,3,5,5,3,4,5,6,5f58970c75be84000bd26e43,mae-_KQhQ60
3,4,4,3,4,3,4,3,5,6,2,6,3,4,3,5c4592d7f608210001a4b0a8,qMYgXfbpM3E
1,5,7,4,5,5,7,4,4,6,1,7,4,6,7,6229ed79f7a1e9108676da48,cYszuGaptkk
2,3,3,3,3,6,6,2,3,3,2,3,2,3,2,611bdc0a559f692248bf1c54,JXF8t1yznCk
1,1,1,2,1,6,3,2,6,6,6,4,3,2,6,5f58970c75be84000bd26e43,vnkTkVvn4Yc
6,6,2,3,4,3,2,3,1,1,6,3,3,5,2,5c8d4db8c6eef00001bd2510,swnTr8-F3ic
3,3,3,3,2,3,4,3,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,a1F2Vm6lVNU
2,7,6,3,6,5,5,6,2,1,1,6,3,4,2,5a81d2b6190420000155d995,KqXriV8Mi3Y
2,3,4,3,2,3,5,1,4,6,2,4,2,3,2,5c4592d7f608210001a4b0a8,Zl-50U1tsBM
6,7,2,3,3,5,3,6,3,4,3,2,5,3,5,5f58970c75be84000bd26e43,NOpz_7iEGD4
1,3,2,1,1,6,5,1,5,3,6,5,1,2,3,61362316891827226628509d,1svuTm2KSiw
2,6,3,3,3,5,5,2,3,1,2,3,3,3,1,611bdc0a559f692248bf1c54,04ww4xZ8pH4
1,2,6,2,1,5,5,5,3,1,1,6,3,3,3,5a81d2b6190420000155d995,SFDQWY3IQ6A
1,2,4,1,1,2,6,2,4,6,2,5,3,3,2,5c4592d7f608210001a4b0a8,HO-GyyhtDnA
6,2,6,5,5,2,6,3,3,6,4,5,4,3,5,5f58970c75be84000bd26e43,J1jTgT6DVfs
3,3,5,4,4,3,3,4,5,5,3,4,3,4,5,5c46c60f5aca820001f7d05d,VIqv8YRVDuY
4,1,4,4,4,4,4,4,4,5,3,4,3,4,4,58f4a7947b2e410001c2edde,3cZMIJq5gis
4,1,4,4,4,4,4,4,4,5,3,4,3,4,4,58f4a7947b2e410001c2edde,ZoRBJa773Rk
4,1,4,4,4,4,4,4,4,5,3,4,3,4,4,58f4a7947b2e410001c2edde,6yR2CgfoRbo
6,6,5,3,6,2,3,3,2,2,3,2,3,3,6,5f005223a990f702918306fe,2g5RT58wvMQ
3,3,5,2,2,6,5,2,3,3,3,3,2,3,1,611bdc0a559f692248bf1c54,sv3SUIunbL0
3,2,6,3,2,6,4,4,5,7,7,4,6,6,7,5f58970c75be84000bd26e43,bBSU7U9f98w
4,2,3,3,4,5,4,3,7,7,4,3,2,4,5,58f4a7947b2e410001c2edde,e18J2Z18Na4
5,4,5,3,4,3,2,3,3,2,3,3,3,4,3,5cec2831539ced0017fbc5f4,2LZjLBipdfI
2,3,2,2,1,5,6,1,3,1,1,6,2,2,2,5f005223a990f702918306fe,isykm48MUPM
3,1,3,1,2,4,4,3,4,4,3,3,3,3,4,58f4a7947b2e410001c2edde,wWt38u3ikbQ
3,7,6,4,5,4,4,3,6,6,4,5,3,4,4,5c4207e8f35ed30001a737d7,2-m3SEGs0kM
7,6,7,6,6,2,3,5,2,1,5,6,2,3,3,597f88ce7b7b850001fa4f3d,AB8ud4ogIvo
2,1,6,2,2,5,4,3,3,3,2,5,3,3,3,5e5556c0677c1055083ae16f,zg1nAydNm_A
5,6,3,3,4,5,5,6,3,4,5,5,3,3,4,60fcae5006b60b192967e47f,-o98tc5dDUI
2,6,6,3,4,3,3,2,3,2,2,5,3,3,3,5c8d4db8c6eef00001bd2510,cyc4PdMrf2k
3,5,3,3,3,4,4,4,7,6,3,2,4,4,5,5c46c60f5aca820001f7d05d,upsuBoJQ6k4
2,5,3,5,5,6,6,3,3,4,2,3,3,5,4,611bdc0a559f692248bf1c54,vfWn-Kp9-yA
3,3,6,1,2,6,4,4,7,7,4,5,4,3,3,5c4207e8f35ed30001a737d7,HO-GyyhtDnA
2,5,3,2,5,2,3,1,2,3,3,2,2,3,4,5f005223a990f702918306fe,pBxyBLjr7sM
3,6,5,5,7,2,3,6,3,2,1,7,2,5,4,60fcae5006b60b192967e47f,wdLUxu_OJh4
1,2,2,2,1,2,5,2,2,3,2,6,2,2,2,5a81d2b6190420000155d995,a1F2Vm6lVNU
1,2,6,6,6,4,1,6,4,7,7,4,7,7,7,5c8d4db8c6eef00001bd2510,bBSU7U9f98w
2,3,6,3,3,6,7,1,4,5,2,1,2,3,3,611bdc0a559f692248bf1c54,R3nQ2yAqag4
3,3,2,3,5,4,2,4,2,6,1,7,4,3,1,6229ed79f7a1e9108676da48,U8w09p6T8r4
2,5,4,1,5,2,6,2,3,3,1,1,1,2,1,60fcae5006b60b192967e47f,c3lOglJbNMo
3,3,2,2,2,6,5,3,5,2,3,1,5,2,2,5f005223a990f702918306fe,XiHahyPA14A
4,7,7,4,4,3,6,3,4,6,3,5,3,4,4,5c4592d7f608210001a4b0a8,XiHahyPA14A
2,3,2,1,2,1,2,1,5,2,5,2,2,1,2,61362316891827226628509d,c3lOglJbNMo
2,5,3,3,4,3,4,3,5,5,2,5,5,4,5,5c46c60f5aca820001f7d05d,95mk--0FTEw
5,6,6,4,5,5,4,3,3,3,2,6,4,4,3,5c46c60f5aca820001f7d05d,Bqw_nmsQQy4
3,6,6,6,6,3,3,5,3,3,2,5,5,5,3,5e5556c0677c1055083ae16f,VIqv8YRVDuY
2,7,7,7,7,5,7,3,3,5,2,5,2,5,2,5c4592d7f608210001a4b0a8,Jj-N2q3MRIc
3,5,5,6,7,2,5,5,2,2,6,3,3,2,3,597f88ce7b7b850001fa4f3d,ndzo2ZIWfiQ
6,5,3,6,6,3,5,4,3,3,5,5,4,3,5,5b47e287bc06c90001f8b67d,htMLdB-qYr0
2,3,5,3,6,5,4,3,4,4,1,6,3,5,3,5c4592d7f608210001a4b0a8,B3O1NwkOOe4
1,2,6,2,2,2,5,2,5,1,1,5,3,2,2,5a81d2b6190420000155d995,9IDLZyqx-60
2,3,3,2,3,3,3,2,5,3,2,3,2,1,2,611bdc0a559f692248bf1c54,9IDLZyqx-60
1,3,6,2,3,5,5,3,2,1,1,6,3,3,3,5a81d2b6190420000155d995,N7i6-eyd3aI
1,4,4,3,4,4,5,3,4,6,3,5,1,3,2,5c4592d7f608210001a4b0a8,wFMPKkDbgIs
1,3,7,4,2,6,7,3,5,5,4,7,4,2,3,6229ed79f7a1e9108676da48,Zl-50U1tsBM
4,5,5,4,4,4,4,5,5,5,3,4,4,4,4,5c46c60f5aca820001f7d05d,sNRNopTkfXk
3,4,7,4,6,3,6,4,5,6,4,3,3,5,5,611bdc0a559f692248bf1c54,rjCh8YafGhQ
7,6,6,3,5,3,3,3,1,1,3,2,2,2,3,597f88ce7b7b850001fa4f3d,V5-Q-DY8WFM
1,7,6,7,7,6,6,5,2,3,7,2,3,6,7,61362316891827226628509d,D9QZLIMKEno
4,6,6,3,5,3,3,3,3,2,2,6,3,4,2,5c46c60f5aca820001f7d05d,ffMiaRJmVio
4,7,3,6,7,3,5,2,2,2,2,6,3,7,7,61362316891827226628509d,ttsmGXduEb0
2,6,5,3,5,2,4,1,1,1,1,4,1,2,2,60fcae5006b60b192967e47f,ipvWSzXXN14
1,7,6,6,5,2,6,3,3,1,1,3,4,5,4,5c8d4db8c6eef00001bd2510,n1YdT9RHvwU
2,6,6,3,4,3,3,3,4,2,4,5,3,4,3,5c5cb335c378220001e5ed9b,FsItakNM2wI
1,2,6,2,2,5,5,6,2,1,1,6,5,3,2,5a81d2b6190420000155d995,_kGMj1M8ko8
2,3,5,5,2,3,5,1,3,2,2,5,3,2,2,5f005223a990f702918306fe,IBDL15WTewc
7,6,6,7,7,3,6,7,1,2,3,6,2,6,7,61362316891827226628509d,hxpeslOcIIA
4,2,3,3,4,5,4,3,7,7,4,3,2,4,5,58f4a7947b2e410001c2edde,4bLSlZyZRXc
4,2,3,3,4,5,4,3,7,7,4,3,2,4,5,58f4a7947b2e410001c2edde,JBT_A2TyPCQ
4,7,2,2,2,3,2,1,2,2,6,3,2,2,2,5f58970c75be84000bd26e43,T6oQFzxk8HU
4,4,7,4,6,6,5,3,4,5,3,6,3,6,3,611bdc0a559f692248bf1c54,cYszuGaptkk
3,5,4,3,3,4,4,3,5,5,2,4,3,4,1,5c46c60f5aca820001f7d05d,pdzliNhlqWI
4,7,5,6,7,3,3,6,3,2,4,6,3,4,5,5c5cb335c378220001e5ed9b,aBARjvvUJMc
1,3,6,2,2,5,3,2,3,2,3,5,3,3,5,5f005223a990f702918306fe,HO-GyyhtDnA
3,4,3,4,3,3,4,3,3,3,4,5,3,4,3,5cec2831539ced0017fbc5f4,khGyyJuLSgU
3,4,5,3,4,4,4,2,3,3,3,4,2,4,3,58f4a7947b2e410001c2edde,PN1BbPGS_RQ
6,6,6,7,7,4,5,3,2,2,3,4,3,5,6,61362316891827226628509d,VIqv8YRVDuY
6,7,1,6,3,3,2,2,1,1,3,3,4,3,2,5c8d4db8c6eef00001bd2510,yVNl_oSo7bI
2,2,5,3,4,4,4,3,4,6,3,4,4,4,6,58f4a7947b2e410001c2edde,tuovbTrSLvE
3,3,5,3,6,3,5,4,3,3,4,5,3,5,5,5b47e287bc06c90001f8b67d,jNW2XxPUDqc
6,6,5,6,6,2,6,5,2,2,4,6,3,5,4,611bdc0a559f692248bf1c54,VIqv8YRVDuY
7,7,7,7,7,6,5,7,2,1,1,6,1,6,6,61362316891827226628509d,2-m3SEGs0kM
1,7,6,3,6,2,7,2,2,2,2,7,2,5,1,6229ed79f7a1e9108676da48,pBxyBLjr7sM
5,5,2,2,3,5,2,2,3,3,3,2,2,2,3,5f58970c75be84000bd26e43,swnTr8-F3ic
4,4,5,4,5,3,4,4,6,7,4,5,3,2,4,5c4207e8f35ed30001a737d7,cYszuGaptkk
2,3,3,2,2,2,5,2,2,3,1,5,2,3,1,5c4592d7f608210001a4b0a8,s-Q4sffZjo8
6,6,6,6,6,1,3,5,3,5,5,5,3,6,6,5f58970c75be84000bd26e43,s8U8-dAaS0Y
3,5,4,2,3,5,5,2,3,6,3,5,3,3,2,5ce2cadbed552600199dc85c,Zl-50U1tsBM
2,6,2,3,4,4,6,3,2,2,3,3,2,3,5,5c8d4db8c6eef00001bd2510,r8WRpcfMZ8I
1,7,6,3,3,3,4,3,4,5,3,4,3,4,3,5c4592d7f608210001a4b0a8,9AVeLwg2LAw
2,3,2,3,2,4,2,3,5,5,2,3,2,3,2,597f88ce7b7b850001fa4f3d,ixaVqD1Yzls
2,7,6,5,4,3,4,3,4,6,2,5,2,5,3,5c4592d7f608210001a4b0a8,sS_hpPzuLQ8
2,5,5,6,6,3,5,4,3,3,1,5,5,5,5,5e5556c0677c1055083ae16f,pdzliNhlqWI
6,6,6,5,6,4,4,3,2,2,3,7,4,5,3,5ce2cadbed552600199dc85c,pdzliNhlqWI
3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,SGDKdsICiPE
2,2,3,2,3,5,4,3,4,6,3,6,5,3,3,5ce2cadbed552600199dc85c,HO-GyyhtDnA
4,1,5,5,7,6,5,6,5,4,2,4,1,4,6,58f4a7947b2e410001c2edde,yyyapflC9Wk
5,7,7,6,6,3,6,2,4,4,2,6,1,4,2,5c4592d7f608210001a4b0a8,m2fzOo3-Lq4
2,5,4,2,4,3,5,3,6,5,2,3,3,2,3,5a81d2b6190420000155d995,yyyapflC9Wk
7,7,6,6,6,2,3,5,2,2,2,6,4,6,4,5ce2cadbed552600199dc85c,2-m3SEGs0kM
2,3,2,3,4,4,3,4,2,7,1,2,3,3,2,5c8d4db8c6eef00001bd2510,U8w09p6T8r4
1,2,6,2,2,3,5,1,3,2,1,5,3,2,1,5f005223a990f702918306fe,Se_WPWR0ZMU
6,7,6,7,7,5,5,7,2,3,2,6,5,6,6,61362316891827226628509d,KEEFbsGQueI
3,2,6,2,3,6,7,4,5,6,4,5,3,3,4,611bdc0a559f692248bf1c54,kb4Ga1tD3nk
3,3,2,3,6,3,5,2,3,2,2,3,2,3,5,5f005223a990f702918306fe,ndzo2ZIWfiQ
1,2,6,6,5,4,3,5,5,7,3,1,3,4,7,5c8d4db8c6eef00001bd2510,kb4Ga1tD3nk
5,7,7,4,5,3,4,2,1,1,1,7,4,3,1,6229ed79f7a1e9108676da48,pdzliNhlqWI
3,3,6,5,5,3,7,2,5,3,2,3,3,5,5,5f005223a990f702918306fe,9h4cr4C1rhc
1,4,7,7,7,4,7,4,4,7,3,7,4,7,6,5c8d4db8c6eef00001bd2510,9h4cr4C1rhc
1,3,6,2,3,5,2,2,6,5,2,6,2,6,5,61362316891827226628509d,9IDLZyqx-60
3,2,2,2,3,2,3,3,6,5,4,3,4,4,4,5c46c60f5aca820001f7d05d,9IDLZyqx-60
3,6,5,3,6,3,4,3,2,2,3,3,3,4,5,5f005223a990f702918306fe,6NL_inUJ-yE
2,6,2,4,5,4,5,5,1,2,3,6,5,3,4,5c8d4db8c6eef00001bd2510,b87r9x2ukUg
7,7,7,3,4,5,4,3,3,3,2,6,4,4,2,5c46c60f5aca820001f7d05d,7I-gYw0HVvU
2,2,2,2,5,1,5,2,2,3,2,6,1,3,2,597f88ce7b7b850001fa4f3d,tRJRP6qUWiA
7,7,7,5,6,6,6,6,1,1,1,6,3,6,6,5a81d2b6190420000155d995,BS9a4CFppMo
3,4,3,3,4,4,4,3,3,4,3,4,4,4,4,6156fe57a77ed18bda735726,Bqw_nmsQQy4
1,3,4,2,2,4,4,3,6,3,3,4,4,4,3,5c46c60f5aca820001f7d05d,erLps-ZnGlc
1,4,4,2,2,3,4,1,4,5,2,4,3,4,1,5c4592d7f608210001a4b0a8,Qrt4cA5Te_Y
3,4,5,1,4,3,4,2,3,3,2,3,1,4,3,58f4a7947b2e410001c2edde,YrKlq72U0E4
2,3,3,3,3,2,2,2,3,2,1,6,3,3,2,5f005223a990f702918306fe,hEIrqBhIbmk
4,4,4,4,4,4,4,4,4,4,3,4,4,4,6,6156fe57a77ed18bda735726,cyc4PdMrf2k
